id,name,designation,greek,constellation,search,wikistatus,ra1,ra2,ra3,dec1,dec2,dec3,ra,dec,appmag_v,class,mass,radius,text,xrefs
253,MUSCIDA,,,"Ursae Majoris",,,8,39,11.7044,65,1,15.2667,2.26541587245002,1.13482891705523,5.63,G,,,"Parallel version of <span class=""link"" star=""242"">MUSCIDA</span> and <span class=""link"" star=""244"">MUSCIDA</span> Here, the Ovipositor Coup was crushed; males are still chattels.",242;244
254,MUSCIDA,,,"Ursae Majoris",,,8,40,12.81767,64,19,40.57,2.26986015485902,1.12273428615145,4.62,K,,,"Parallel version of <span class=""link"" star=""242"">MUSCIDA</span> and <span class=""link"" star=""243"">MUSCIDA</span> Here, a time-traveller to the Mammal Age prevented civilisation.",242;243
255,MYIA,,,Muscae,,,12,37,11.01789,-69,8,8.0332,3.30383685297061,-1.20664323559804,2.69,"B2 IV-V",,,"Oasis system whose multiple worlds have biomes to suite any traveller. Beware of nearby mirages.",
256,NAOS,,,Puppis,,,8,3,35.1,-40,0,11.6,2.11003761581419,-0.698187939184741,2.21,O4If(n)p,,,"O-type giant on the run from its home cluster, an extremely ultraviolet star bound to end as a black hole or worse.",
257,NASHIRA,,,Capricorni,,,21,40,5.4563,-16,39,44.308,5.67271686231481,-0.290812131702882,3.69,F0p,,,"Famed as the ""Lucky Star"", its planet has survived gas clouds, dragons, strangelets, invasions and terraforming.",
258,NAVI,,,Cassiopeiae,,,0,56,42.50108,60,43,0.2984,0.247436861036096,1.05970719085325,2.47,"B0.5 IVe",,,"Fine example of a shell star, this B-subgiant has made its home in an older star's discarded integument.",
259,NEKKAR,,,Boötis,,,15,1,56.76238,40,23,26.0406,3.93548201687668,0.704948377988486,3.488,G8IIIa,,,"Metal-rich star with blistering fretwork and a tendency to exhibit enormous flares.",
260,NEMBUS,,,Andromedae,,,1,37,59.56,48,37,41.6,0.427573669035658,0.848722587169252,3.57,K3III,,,"Respectable K-giant, formerly υ Persei, it was rezoned to avoid the stigma of <span class=""link"" star=""37"">ALGOL</span> and its subsidiaries.",
261,NIHAL,,,Leporis,,,5,28,14.72316,-20,45,33.9878,1.43224068504492,-0.362320597293132,2.84,"G5 II",,,"G-type giant, home to a race of inverse solipsist AIs who believe that everything but their own consciousnesses exists.",
262,NUNKI,,,Sagittarii,,,18,55,15.9265,-26,17,48.2068,4.95352996029774,-0.458964418227468,2.06,"B2.5 V",,,"Adorable blue star, all of its rocky worlds were planed down into cubes by a forgotten and fussy civilisation.",
263,NUSAKAN,,,"Coronae Borealis",,,15,27,49.7308,29,6,20.53,4.04841706732874,0.507990344579082,3.7,"A9SrEuCr / ?",,,"Once a fabled treasure planet, its third world's service industries now employ many time-dilated adventurers.",
264,OKUL,,,Capricorni,,,20,27,19.2,-18,12,42,5.3551937438942,-0.317853545609034,5.08,B,,,"Binary system whose primary is the eye — now eternally watchful and unblinking — of a disgraced guardian demiurge.",
265,"PAE CHAOU",,,Delphini,,,20,33,12.8,11,18,12,5.38090826154025,0.197280383117092,4.03,B6III,,,"Giant star in an advanced state of maturation, with a bruised chromosphere and somewhat overripe spectrum.",
266,"PÁLIDA",,,Crucis,,,12,15,8.71673,-58,44,56.1369,3.20767639903336,-1.02536220670935,2.79,B,,,"Shimmering and massless sphere of coherent photons, believed to be the “shadow” cast by a four-dimensional metastar.",
267,PEACOCK,,,Pavonis,,,20,25,38.85705,-56,44,6.323,5.34789659864977,-0.990214117067173,1.91,"B2 IV",,,"Binary orbited by a desolate world on which explorers found the fossilised remains of a NAAFI. See also: <span class=""link"" star=""88"">AVIOR</span>.",
268,"PENNAE CAUDALIS",,,Cygni,,,21,46,47.61,49,18,34.5,5.70196230466513,0.860614581953187,4.23,B,,,"Elegant, pied star with beautiful plumage, home to a race of empiricists who are surprised each time it rises.",
269,PEREGRINI,,,Velorum,,,10,46,46.17877,-49,25,12.9244,2.82206495689176,-0.862546197953266,2.69,"G5III + G2V",,,"Near the intersection of seven major pilgrimage routes, this system is famed for its temples and fortifications.",
270,"THE PERSIAN",,,Indi,,,20,37,34.03201,-47,17,29.4026,5.39990558939901,-0.825392395812054,3.11,"K0 III-IV",,,"K-giant cloaked in a dark nebula and what is held by many to be a somewhat too ostentatious air of mystery.",
271,PHACT,,,Columbae,,,5,39,38.94103,-34,4,26.795,1.48199841268027,-0.594705404338588,2.645,"B7 IV",,,"A-subgiant, home of Mens, a planet-sized computer from the second empire. It has been defragmenting for two cosmic years.",
272,PHAD,,,"Ursae Majoris",,,11,53,49.84732,53,41,41.135,3.11467439108529,0.937150348220014,2.438,"A0 Ve",,,"Home system of the Patterners, an order of demiurges responsible for attitudes, dispositions and trends.",
273,"PHERKAD MAJOR",,,"Ursae Minoris",,,15,20,43.71604,71,50,2.4596,4.01743639972835,1.25374010382656,3.05,"A3 Iab:",,,"Capital star of the least efficient stellar empire in history, whence the phrase ""completely Pherkad"".",
274,"PHERKAD MINOR",,,"Ursae Minoris",,,15,17,5.89,71,49,26,4.00159564308426,1.25356334269768,5.024,K4III,,,"K-giant, established as backup capital and audit mirror of the empire of <span class=""link"" star=""273"">PHERKAD MAJOR</span> .",
275,PHORBACEUS,,,Ophiuchi,,,18,7,21.02,9,33,49.2,4.74446085983113,0.166917471896564,3.71,A,,,"Scene of an ancient atrocity, constellations in which it appears were expunged from the zodiacs of many worlds.",
276,"PIAZZI'S FLYING STAR",,,Cygni,,,21,6,53.9434,38,44,57.898,5.52788995731089,0.676304894364226,5.5,K,,,"A pair of K-dwarfs tumbling through space at death-defying speeds (orbital period 670±30 Earth years).",
277,"PLASKETT'S STAR",,,Monoceri,,,6,37,24.0413,6,8,7.3719,1.73398761527712,0.107082600768743,6.06,O,,,"Alarming close pair of O-supergiants, the inhabitants of its solitary planet declare it to be ""God's own system"".",
278,PLEIONE,,,Tauri,,,3,49,11.2161,24,8,12.163,1.00001665457606,0.421265094035998,5.048,"B8IVpe ",,,"Blue giant whose variability is due to a circumstellar gas disk, polar winds, a mild inferiority complex and tidal mumps.",
279,POLARIS,,,"Ursae Minoris",,,2,31,49.09,89,15,50.8,0.662431718168709,1.55795264275494,1.97,F,,,"Current lodestar of Earth, a grand star system whose many species are yet haunted by dreams of navigating apes.",
280,"POLARIS AUSTRALIS",,,Octantis,,,21,8,46.8,-88,57,23,5.53609712086341,-1.55258187679561,5.42,"F0 III",,,"Earth's southern Pole Star, its insufficient wattage was condemned in the proceedings of the Lodestar Club.",
281,POLIS,,,Sagittarii,,,18,13,45.8,-21,3,32,4.77244285106373,-0.367546947922761,3.84,B,,,"Quadruple system networked by the Skein and bustling with traffic, its inhabitants think orbits are for ""rubes"".",
282,POLLUX,,,Geminorum,,,7,45,18.94987,28,1,34.316,2.0303233288781,0.489149447429888,1.15,"K0 III",,,"K-giant whose one planet has one moon with one mountain with one cave in which lives one creature, named Pollux.",
283,PORRIMA,,,Virginis,,,12,41,39.64344,-1,26,57.7421,3.32337185423095,-0.025296327545812,2.7,"F0 V/F0 V",,,"Home to the Time Ladies, demiurges charged with averting, or rendering instructive or amusing, causality paradoxes.",
284,PRAECIPUA,,,"Leonis Minoris",,,10,53,18.70487,34,12,53.5375,2.85061026041265,0.597162161306585,3.83,K0+III-IV,,,"K-subgiant at the fixed point of our Galaxy; a foldspace drive activated here will take you exactly nowhere.",
285,"PRAJĀPATI",,,Aurigae,,,5,59,31.63201,54,17,4.7703,1.56873334834626,0.947446022691285,3.715,"K0 III",,,"Golden orb by which light's realm and sky-vault are sustained. What demiurge shall we adore with our offering?",
286,"PRIMA STRUTHIONUM",,,Ceti,,,1,8,35.39148,-10,10,56.157,0.299279713893843,-0.177714064104991,3.446,"K1 III",,,"Robust, peppery red giant with subtle tobacco and chocolate notes, an excellent complement to rare earths.",
287,"PRIMUS HYADUM",,,Tauri,,,4,19,47.6037,15,37,39.512,1.13356252942104,0.272753811101461,3.65,K,,,"K-giant, home to the oldest civilisation in the Hyades, an echinoderm race famed for poetry and lava-sculpting.",
288,PRINCEPS,,,Boötis,,,15,15,30.16295,33,18,53.3926,3.99463417556042,0.581453495543612,3.5,"G8 III",,,"Rare example of a purple dwarf, a volatile star with high-energy emissions over a wide range of musical genres.",
289,PROCYON,,,"Canis Minoris",,,7,39,18.1195,5,13,29.9552,2.00408300388772,0.0911932362201746,0.34,"F5 IV–V",,,"F-subgiant, its white dwarf companion is host to a dragon colony that migrated from <span class=""link"" star=""349"">SOL</span> in the distant past.",
290,"PRZYBYLSKI'S STAR",,,Centauri,,,11,37,37.0405,-46,42,34.8768,3.04392988277339,-0.815237848179285,8.01,B5p,,,"Blue dwarf with a peculiar spectrum showing an almost complete absence of vowels.",
291,PULCHERRIMA,,,Boötis,,,14,44,59.21746,27,4,27.2099,3.86148406212275,0.472534368190948,2.37,"K0 II-III",,,"Beautiful if narcissistic binary pair, a white sphere and an orange, tidally locked in mutual adoration.",
292,"QUARTA STRUTHIONUM",,,Ceti,,,1,51,28,-10,20,6,0.486365084889086,-0.180379778193614,3.9,K,,,"K-giant whose desert planet was colonised by a hominid species expert at believing their own legal fictions.",
293,"QUINTA STRUTHIONUM",,,Ceti,,,2,0,0.31,-21,4,40,0.52362131943447,-0.367876621225916,3.99,K,,,"Red giant orbited by a strange megastructure thought by scholars to be a prison, hospital, ship or resort.",
294,RANA,,,Eridani,,,3,43,14.9,-9,45,48.2,0.974104616564119,-0.170403282263742,3.54,"K0 IV",,,"K-subgiant with planetary companion bearing biosphere spectral fingerprint BRKE7E7E7E7 (""swamp planet"")",
295,"RAS ALGETHI",,,Herculis,,,17,14,38.8,14,23,25,4.5144977320294,0.251157727498795,3,"M5IIvar / (G5III+F2V)",,,"Home to a planet-wide sentient ocean whose enigmatic signals are now thought to mean: ""HELP, I CAN'T GET UP"".",
296,"RAS ALHAGUE",,,Ophiuchi,,,17,34,56.06945,12,33,36.1346,4.6030200644729,0.219214006609703,2.1,"A5 III",,,"White star, site of the Court of Relativity, with jurisdiction over spacelike precedence and looped successions.",
297,"RAS ELASED AUSTRALIS",,,Leonis,,,9,45,51.0733,23,46,27.3208,2.55625818622862,0.414939040533508,2.98,"G1 II",,,"Prosperous system which punishes any migrants whose desperation reminds the inhabitants how lucky they are.",
298,"RAS ELASED BOREALIS",,,Leonis,,,9,52,45,26,0,23,2.5863597852991,0.453897112665181,4.1,K,,,"Whiter-than-white star, a projection of the dreams of the ruling caste of <span class=""link"" star=""297"">RAS ELASED AUSTRALIS</span> ",
299,RASTABAN,,,Draconis,,,17,30,25.9617,52,18,4.9993,4.58337727458684,0.912831436083394,2.79,"G2 Ib–IIa",,,"Location of Yll's homeworld, devasted by dragons in her youth, an event which triggered her scientific career.",
300,REGOR,,,Velorum,,,8,9,31.95013,-47,20,11.7108,2.13598848958365,-0.826179288171217,1.78,O,,,"Vast Wolf-Rayet star orbiting a hot O-dwarf, emitting gas clouds said to haunted by the ghosts of ancient astronauts.",
301,REGULUS,,,Leonis,,,10,8,17,11,59,0,2.65413673791821,0.209148622030654,1.35,B,,,"Lost quadruple system, its final message: ""OH SUITCASES FULL OF BLUE PUPPETS, SAVE US FROM THE PLIGHT OF LITTLE KING!""",
302,"REVENANTE OF THE SWAN",,,Cygni,,,20,17,47.2018,38,1,58.549,5.3135968609547,0.663799857528664,4.795,B1Ia+,,,"Distant, undead star, a haggard giant, brightening in visible frequencies as it dims in the ultraviolet.",
303,RIGEL,,,Orionis,,,5,14,32.2721,-8,12,5.8981,1.37243035615527,-0.143145593459261,0.12,"B8 Ia",,,"Blue supergiant, gateway to Orion. Famous as the home system of a band of legendary AI warriors, the Rigel Ro-Friends.",
304,"RIGIL KENTAURUS",,,Centauri,,,14,39,36.4951,-60,50,2.308,3.83801502982356,-1.06175315112964,-0.27,"G2 V",,,"Triple system inhabited by centaurs, the coincidence of names being a race-memory of their brief visit to <span class=""link"" star=""349"">SOL</span>.",
305,"RIJL AL AWWA",,,Virginis,,,14,43,3.6,-5,39,30,3.85307612316528,-0.0987565468420125,3.87,F,,,"F-dwarf, its second planet home to an urbane species of pack predator who melodiously call to multiple moons.",
306,ROTANEV,,,Delphini,,,20,37,32.9413,14,35,42.3195,5.39982627072949,0.254732353308284,3.6,"F5 III + F5 IV",,,"F-binary pair, astronomer Niccolò Cacciatore gave it the reversed Latin form of his own surname. See also: <span class=""link"" star=""354"">SUALOCIN</span>.",
307,RUCHBA,,,Cygni,,,20,31,18.8163,49,13,13.07,5.37261913296273,0.859056245337997,5.44,M,,,"M-A binary. A probe launched from this system into a nearby flexure point of the galactic animal caused the Great Voidquake.",
308,RUCHBAH,,,Cassiopeiae,,,1,25,48.95147,60,14,7.0225,0.374442317403758,1.05130403215867,2.68,A5III-IVv,,,"Bright young giant star which has exhausted both its supplies of hydrogen and its parent cluster's patience.",
309,"RUKBALGETHI GENUBI",,,Herculis,,,17,56,15.1805,37,15,1.941,4.69603964497766,0.650144556601438,3.851,K1IIaCN,,,"The ""Southern Knee"", at war with <span class=""link"" star=""310"">RUKBALGETHI SHEMALI</span> following a disputed refereeing decision.",
310,"RUKBALGETHI SHEMALI",,,Herculis,,,16,19,44.4368,46,18,48.119,4.27492487954383,0.808320731168588,3.89,"B5 IV",,,"The ""Northern Knee"", at war with <span class=""link"" star=""309"">RUKBALGETHI GENUBI</span> Sadly, the recent truce may only be halftime.",
311,RUKBAT,,,Sagittarii,,,19,23,53.17483,-40,36,57.3705,5.07841178293471,-0.708881816342619,3.97,"B8 V",,,"B-dwarf, home to the Thieves' Planet, a place of sound ethical values ever since they stole another species' mores.",
312,RUKH,,,Cygni,,,19,44,58.47854,45,7,50.9161,5.17042726533971,0.787681229076796,2.87,"B9 III + F1 V",,,"The Parliament of Rukh is one of the Galaxy's oldest anarchies. Its chief exports are political theorists and assassins.",
313,"THE RUNAWAY STAR",,,"Ursae Majoris",,,11,52,58.7691,37,43,7.239,3.11095987810588,0.658315111872903,6.44,G8Vp,,,"G-dwarf with apparently high proper motion, caught on a void snag while the Galaxy streams around it.",
314,RUTICULUS,,,Herculis,,,16,41,17.16104,31,36,9.7873,4.36893443916192,0.551571493799619,2.81,"F9 IV + G7 V",,,"Binary system, home to a transcended race who tired of aloof godhood and went ""from the sublime to the Ruticulus"".",
315,SABIK,,,Ophiuchi,,,17,10,22.68689,-15,43,29.6639,4.49587266108347,-0.274451395417326,2.43,"A1 V + A3 V",,,"White binary pair in a highly eccentric orbit which gives both members a little space every now and then.",
316,SADACHBIA,,,Aquarii,,,22,21,39.37542,-1,23,14.4031,5.8540797786583,-0.0242135495185588,3.849,"A0 V",,,"A-dwarf, current resting place of the Tabernacle, a demountable shrine the size of a small planet.",
317,SADALBARI,,,Pegasi,,,22,50,0.19315,24,36,5.6984,5.97776673434496,0.429378622613409,3.5,G,,,"Appearing as twin stars 200 ly apart, this yellow giant was being translocated through a wormhole and got stuck.",
318,SADALMELIK,,,Aquarii,,,22,5,47.03593,0,19,11.4568,5.78482369658637,0.00558242009846607,2.942,"G2 Ib",,,"Vast golden supergiant, the inhabitants of its five worlds find the light of other suns to be sickly by comparison.",
319,SADALPHERETZ,,,Pegasi,,,22,46,31.87786,23,33,56.3561,5.96261761895851,0.411298260927604,3.96,G8II-III,,,"Yellow giant which was displaced from its station by <span class=""link"" star=""317"">SADALBARI</span> and then sold its naming rights to a local wizard.",
320,SADALSUUD,,,Aquarii,,,21,31,33.53171,-5,34,16.232,5.63548865557555,-0.0972353566510687,2.87,"G0 Ib",,,"Not just a lucky star, but the luckiest, this G-type giant has a wide Goldilocks zone and a winning personality.",
321,SADIRA,,,Eridani,,,3,32,55.84496,-9,27,29.7312,0.929085663651347,-0.165077755238622,3.736,K2V,,,"Small, K-class star, a near neighbour of <span class=""link"" star=""349"">SOL</span>, surrounded by belts of asteroids that never quite got it together.",
322,SADR,,,Cygni,,,20,22,13.70184,40,15,24.045,5.33297729076593,0.70261159737734,2.24,"F8 Iab",,,"Syrupy, aromatic yellow supergiant with mucilaginous flesh and a chewy nougat core.",
323,SAIPH,,,Orionis,,,5,47,45.38884,-9,40,10.5777,1.51737389569533,-0.168766443162865,2.05,"B0.5 Iab:",,,"B-giant in the Orion supernova factory, site of an environmental dispute between demiurges and preservationists.",
324,SALM,,,Pegasi,,,23,20,38.2,23,44,25,6.11143036437291,0.414346012560265,4.1,A,,,"Bland white star whose spectrum will put most biological sophonts into a light coma. AI pilots are essential.",
325,SARGAS,,,Scorpii,,,17,37,19.12985,-42,59,52.1808,4.61342371034465,-0.750453669806208,1.86,"F0 II",,,"Evolved yellow giant at a still point in the Galaxy, surrounded by a cloud of odd socks, pens and minor pop deities.",
326,SARIN,,,Herculis,,,17,15,1.9106,24,50,21.135,4.5161783822882,0.433525896283428,3.126,A3IV,,,"An A-giant and F-dwarf in a tight orbit, in turn orbited by a yellow dwarf that feels like a bit of a third wheel.",
327,SARIR,,,"Ursae Majoris",,,9,32,51.4339,51,40,38.2811,2.49956120911081,0.901939038873816,3.166,"F6 IV",,,"F-subgiant, its fourth planet is a rare example of a glass giant, a great orb refracting the constellations.",
328,SASIN,,,Leporis,,,5,5,27.66537,-22,22,15.7239,1.33282543712602,-0.390448207647802,3.166,"K4 III",,,"Young, jumped-up K-giant, with a feisty emission spectrum and a rotational speed well above its station.",
329,SCEPTRUM,,,Eridani,,,4,38,10.8,-14,18,14,1.21378922829946,-0.249649956950544,3.87,K,,,"K-class dwarf of the House of Hohenzollern, sometime capital of the Holy Roman Stellar Empire.",
330,SCHEAT,,,Pegasi,,,23,3,46.45746,28,4,58.0336,6.03785437060003,0.490137098225516,2.42,"M2.3 II-III",,,"Festive red giant with a cheerful atmosphere compared to most stars of that class, garlanded with ribbons of ejected gas.",
331,SCHEDAR,,,Cassiopeiae,,,0,40,30.4405,56,32,14.392,0.176746620828405,0.986762578179113,2.25,K0IIIa,,,"Mature yellow giant with a waxy orange chromosphere and pungent spectrum, a line-of-sight cognate with <span class=""link"" star=""322"">SADR</span>.",
332,SEAT,,,Aquarii,,,22,25,16.62285,1,22,38.6346,5.86987845759579,0.0240401389370311,4.66,"B1 Ve",,,"When you wish upon a star, it is routed to the demiurges of this binary, currently running a three-cosmic-year backlog.",
333,"SECUNDA STRUTHIONUM",,,Ceti,,,1,24,1.4,-8,11,0,0.366620953791842,-0.142826110454869,3.6,K,,,"K-giant, the inhabitants of its one planet have no culture apart from a single sport, which they are bad at.",
334,"SECUNDUS HYADUM",,,Tauri,,,4,22,56.1,17,32,33,1.14727036718282,0.306174384031105,3.77,K,,,"Binary star, female in myth but male in grammar. The real genders of stars are noncommutative vector operators.",
335,SEGIN,,,Cassiopeiae,,,1,,23.72567,63,40,12.3628,0.36532215248456,1.11125289364882,3.37,"B3 III",,,"Blue-white cosmic pearl secreted by the galactic animal around an ancient generation ship, lost in a nacreous tomb.",
336,SEGINUS,,,Boötis,,,14,32,4.6719,38,18,29.709,3.80515751950316,0.668605136810349,3,"A7 III",,,"Classical white star which is currently in a smooth transition from a hydrogen-fusing dwarf to a bright giant.",
337,SEPHDAR,,,Sagittarii,,,18,17,37.63505,-36,45,42.0667,4.78930237166383,-0.641612445224707,3.11,"M2 III",,,"Neurotic red giant with strong emission lines at 4860 ångströms, indicating a buildup of resentment.",
338,SHAM,,,Sagittae,,,19,40,5.8,18,0,50,5.14914308128584,0.314401672199534,4.39,G,,,"More than 70% of this yellow giant's mass has been converted to broth and encouraging pamphlets by a replicator outbreak.",
339,SHAULA,,,Scorpii,,,17,33,36.52,-37,6,13.76,4.59723506522019,-0.647583862852417,1.62,"B1.5-2 IV+ (A)",,,"Quintuple system whose worlds were reprocessed into a superweapon, the Sting, now used as a Memorial to Forgotten Wars.",
340,SHE,,,Columbae,,,5,45,59.9,-32,18,23,1.50970253076988,-0.563852855540824,5.15,"O9.5 V",,,"Hot O-class dwarf which was ejected from the Orion supernova factory after a disagreement with local demiurges.",
341,SHELIAK,,,Lyrae,,,18,50,4.79525,33,21,45.61,4.93090385730463,0.582288429060063,3.52,"B6–8II / B",,,"Semi-detached binary, Roche lobes kissing in a fever of x-rays and plasma, attracting complaints from the neighbours.",
342,SHERATAN,,,Arietis,,,1,54,38.41099,20,48,28.9133,0.500212162836928,0.363168660048881,2.655,"A5 V",,,"Comfortable white star with a spotless spectrum and an exceptionally high thread count.",
343,SIMIRAM,,,Carinae,,,10,13,44.21739,-70,2,16.4563,2.67793265802355,-1.22239203520717,3.29,"B8 IIIe",,,"Blue giant, rare example of a system where organic life forms invented machine intelligence.",
344,SINISTRA,,,Ophiuchi,,,17,59,1.59191,-9,46,25.0798,4.70814142421677,-0.170582080579708,3.332,"K0 IIIa CN –1",,,"K-giant with an peaceful culture belying its name, with the exception of its inner brown dwarf, which is a real dump.",
345,SIRIUS,,,"Canis Majoris",,,6,45,8.9173,-16,42,58.017,1.76779435200004,-0.291751259436422,-1.47,"A1V (A)",,,"Blue-white star, its red colour several thousand years ago was due to an outbreak of dragons on its white dwarf.",
346,SIRRAH,,,Andromedae,,,0,8,23.2586,29,5,25.555,0.0365979981624047,0.507723818257892,2.06,G5,,,"A-binary whose planets lie under a curse of perpetual renaissance, excelling in ostentation, virtù, poetry and war.",
347,SITULA,,,Aquarii,,,22,37,45.38049,-4,13,40.9939,5.92432964975188,-0.0737934608280479,5.03,"K2 III",,,"Orange giant, all of its planets are waterworlds, studded with buoyant pumice islands, webbed with hundred-mile kelp.",
348,SKAT,,,Aquarii,,,22,54,39.0125,-15,49,14.953,5.99804304966066,-0.276125404213506,3.252,"A3 V",,,"Remote star used by demiurges as a prison for a powerful cacodæmon, an A-class dwarf with an unspeakable spectrum.",
349,SOL,,,,,,2,39,36.4951,60,50,2.308,0.696422376233765,1.06175315112964,0,G2V,,,"G-dwarf with planetary companion bearing biosphere spectral fingerprint MNKE187CA44 (""ape planet"")",
350,"SPEEDY MIC",,,Microscopii,,,20,47,45.00732,-36,35,40.7905,5.44433696776523,-0.638697375945852,9.39,K3Ve,,,"Young K-dwarf, spinning wildly and breaking out in a mass of sunspots and absurdly styled prominences.",
351,SPICA,,,Virginis,,,13,25,11.5793,-11,9,40.759,3.51331719009724,-0.194801816805651,1.04,"B1 III-IV/B2 V",,,"Binary system of time-reversed blue dwarfs, its inhabitants cherish the memory of their creation in a great supernova.",
352,"STEROPE I",,,Tauri,,,3,45,54.4,24,33,17,0.985703783884664,0.428560749690397,5.76,B,,,"Blue dwarf in the Pleiades, with <span class=""link"" star=""353"">STEROPE II</span> formed part of an ancient experiment in 3D broadcasting.",
353,"STEROPE II",,,Tauri,,,3,46,2.9,24,31,41,0.986321921328079,0.428095328556531,5.76,A,,,"Legend says that if the galactic animal should close one of its eyes, this star (or <span class=""link"" star=""352"">STEROPE I</span>) would go out.",
354,SUALOCIN,,,Delphini,,,20,39,38.287,15,54,43.49,5.40894166726373,0.277718196537013,3.77,A,,,"The second stellar system which Niccolò Cacciatore named after himself as a practical joke. See also: <span class=""link"" star=""306"">ROTANEV</span>.",
355,SUBRA,,,Leonis,,,9,41,9.03,9,53,32.3,2.53574741865283,0.172653302557771,3.53,F9III/A5mV,,,"Binary system, its sole planet home to a breed of powerful humanoids who sustain a thriving superhero export industry.",
356,SULAFAT,,,Lyrae,,,18,58,56.62241,32,41,22.4003,4.96957941977768,0.57054037691249,3.261,"B9 III",,,"Blue giant, the Skein fragment attached to its South Pole oscillates in resonance with the Song of Sulafat.",
357,SYRMA,,,Virginis,,,14,16,0.9,-6,0,2,3.73507004911481,-0.104729451393282,4.07,F,,,"Mischievous F-class dwarf with a coquettish emission spectrum and slight unpredictable variability.",
358,TABIT,,,Orionis,,,4,49,50.41091,6,57,40.5883,1.26466636939268,0.121497160644936,3.16,"F6 V",,,"Tiny, virtual star, created when an astronomer looked at the massive π⁴ Orionis through the wrong end of a telescope.",
359,"TALITHA AUSTRALIS",,,"Ursae Majoris",,,9,3,37.52762,47,9,23.489,2.37201354512162,0.823036620200882,3.6,A,,,"A-dwarf whose planets orbit in two ecliptic planes, a consequence of an ancient demarcation dispute.",
360,"TALITHA BOREALIS",,,"Ursae Majoris",,,8,59,12.45362,48,2,30.5741,2.35273681986566,0.838488044794286,3.14,"A7 IV",,,"A pair of A-subgiants orbited by a pair of M-dwarfs. On its worlds, New Year³'s Eve is a really big deal.",
361,TANG,,,Serpentis,,,18,21,18.60056,-2,53,55.7766,4.80537143700904,-0.0505940726868276,3.26,"K0 III-IV",,,"Vivid orange giant, its bright hue a side-effect of its use as a dumping ground for surplus astronaut refreshments.",
362,"TANIA AUSTRALIS",,,"Ursae Majoris",,,10,22,19.744,41,29,58.28,2.71542281104916,0.724303300782332,3.06,"M0 IIIab",,,"Friendly red giant with a cheerful, easygoing chromosphere and a somewhat coarse emission spectrum.",
363,"TANIA BOREALIS",,,"Ursae Majoris",,,10,17,5.78287,42,54,51.6808,2.69259091337506,0.748996804694474,3.45,"A2 IV",,,"Beautiful, frosty white star, all of whose planets orbit at a respectable, if chilly, distance.",
364,TARAZED,,,Aquilae,,,19,46,15.58029,10,36,47.7408,5.17603426282533,0.18523635464127,2.712,"K3 II",,,"Second swan consort of <span class=""link"" star=""54"">ALTAIR</span> , a K-type star whose gas giants sustain vast, blindly floating wings.",
365,TAYGETA,,,Tauri,,,3,45,12.5,24,28,2,0.982656729898891,0.427033586594901,4.3,B,,,"Run-down member of the Pleiades cluster, a blue giant whose system is being gentrified by middle-class renobots.",
366,"TEEGARDEN'S STAR",,,Arietis,,,2,53,0.85,16,52,53.3,0.754916715231889,0.294637272861742,15.14,M6.5v,,,"Brown dwarf, its asteroids home to slowworms who regard fusion stars as terrifyingly hostile to life.",
367,TEGMEN,,,Cancri,,,8,12,12.7,17,38,52,2.14767855001554,0.30801182788251,4.67,F,,,"Quadruple system in which life evolved separately on the worlds of each sun. Exports include gas membranes and diplomats.",
368,"TEJAT POSTERIOR",,,Geminorum,,,6,22,57.62686,22,30,48.8979,1.67098017917369,0.392936145407699,2.857,"M3 III",,,"Home to a monopod race who await their Messiah, The Many-Kneed, The One With Feet, He Who Shall Kick Arse.",
369,"TEJAT PRIOR",,,Geminorum,,,6,14,52.6,22,30,24.5,1.63570803055865,0.392817861050596,3.5,M,,,"A red giant orbited by a blue and yellow dwarf: its planets' sunsets can cause permanent nerve damage.",
370,"TERTIA STRUTHIONUM",,,Ceti,,,1,44,4.0829,-15,56,14.928,0.454082522385316,-0.278161500470746,3.5,"G8.5 V",,,"G-class star of many names, the Third Hen Ostrich, Durre Menthor (the Spilled Pearls), the Tipsy Astronomer, &amp;c.",
371,THABIT,,,Orionis,,,5,31,55.8,-7,18,5,1.44831784653619,-0.127433276079642,4.62,"B0 V",,,"B-giant, in an example of the fixed-point theorem it is the only star in the Galaxy whose constellations never change.",
372,"THANIH AL ADZARI",,,"Canis Majoris",,,7,3,1.47211,-23,49,59.8523,1.84579273884422,-0.415969422322175,3.043,"B3 Ia",,,"Huge and luminous blue giant, its system's inhabitants have not yet noticed the rest of the Galaxy.",
373,THEEMIM,,,Eridani,,,4,35,33.0385,-30,33,44.429,1.2023164882666,-0.533413484354648,3.817,G8IIIa,,,"Counterfactual version of <span class=""link"" star=""97"">BEEMIM</span> created by a cataloguing error aboard a ship with a subjunctive warp drive.",
374,THUBAN,,,Draconis,,,14,4,23.3498,64,22,33.062,3.68434276708171,1.12357055096627,3.6452,"A0III ",,,"""Given the means, any species will create dragons; they are, as an ancient poet wrote, a necessary animal."" —Yll",
375,"TIEN KWAN",,,Tauri,,,5,37,38.68542,21,8,33.1588,1.47325317793654,0.369007006987027,3.01,"B2 IIIpe",,,"Giant blue star surrounded by an eternally spiraling density wave, a mighty celestial pinwheel.",
